GEONAME,Distance
"Congressional District 5 (118th Congress), Washington",68.10183551124008
"Congressional District 1 (118th Congress), New Mexico",68.45326873130311
"Congressional District 3 (118th Congress), Kentucky",68.66906144691363
"Congressional District 1 (118th Congress), Nebraska",69.20166182975666
"Congressional District 1 (118th Congress), Minnesota",69.21062057227923
"Congressional District 21 (118th Congress), New York",69.45919665530259
"Congressional District 7 (118th Congress), Indiana",69.81976797440679
"Congressional District 15 (118th Congress), Ohio",69.88046937449691
"Congressional District 4 (118th Congress), Virginia",69.9672066042371
"Congressional District 25 (118th Congress), Texas",70.2900419689731
"Congressional District 18 (118th Congress), Florida",70.60014164291741
"Congressional District 6 (118th Congress), Florida",71.27987093142075
"Congressional District (at Large) (118th Congress), Delaware",71.44935269125956
"Congressional District 10 (118th Congress), Pennsylvania",71.74907664911096
"Congressional District 23 (118th Congress), New York",71.75625408283238
"Congressional District 1 (118th Congress), California",71.93900193914286
"Congressional District 19 (118th Congress), New York",72.17347158062995
"Congressional District 4 (118th Congress), Michigan",72.24998269895987
"Congressional District 8 (118th Congress), Michigan",72.4865504766229
"Congressional District 22 (118th Congress), California",73.23544223939663
"Congressional District 6 (118th Congress), Wisconsin",73.35291405254463
"Congressional District 22 (118th Congress), New York",73.61942678396782
"Congressional District 16 (118th Congress), Illinois",74.42701122576399
"Congressional District 1 (118th Congress), Maryland",74.46972539226931
"Congressional District 7 (118th Congress), Michigan",74.76362752033906
"Congressional District 10 (118th Congress), Texas",74.99213292072709
"Congressional District 9 (118th Congress), Michigan",75.14159966356851
"Congressional District 11 (118th Congress), Pennsylvania",76.75747520600191
"Congressional District 20 (118th Congress), Texas",77.14032667807416
"Congressional District 4 (118th Congress), Florida",77.48780549221922
"Congressional District 17 (118th Congress), Illinois",77.51483728938608
"Congressional District 12 (118th Congress), Florida",77.68802996601214
"Congressional District 5 (118th Congress), Missouri",77.91501780786551
"Congressional District 4 (118th Congress), Oregon",77.99083279463042
"Congressional District 2 (118th Congress), Missouri",78.026213543911
"Congressional District 13 (118th Congress), Ohio",78.07195399117407
"Congressional District 8 (118th Congress), Texas",78.32956019281609
"Congressional District 8 (118th Congress), Florida",78.75423798120327
"Congressional District 21 (118th Congress), California",79.13286295844478
"Congressional District 12 (118th Congress), North Carolina",79.25162458902656
"Congressional District 18 (118th Congress), Texas",79.54696725834367
"Congressional District 5 (118th Congress), Tennessee",79.59101708107518
"Congressional District 31 (118th Congress), Texas",80.11048620499066
"Congressional District 8 (118th Congress), Arizona",81.18226407288725
"Congressional District 7 (118th Congress), Ohio",81.68316840084009
"Congressional District 25 (118th Congress), California",81.98664525396804
"Congressional District 2 (118th Congress), Illinois",82.11364076692739
"Congressional District 1 (118th Congress), South Carolina",82.3424556349882
"Congressional District 2 (118th Congress), Nevada",82.3884093789897
"Congressional District 1 (118th Congress), Ohio",82.66117589291844
"Congressional District 7 (118th Congress), Pennsylvania",83.10908494262225
"Congressional District 13 (118th Congress), California",83.43943911604391
"Congressional District 4 (118th Congress), Nevada",83.5426238515406
"Congressional District 1 (118th Congress), Indiana",83.65966770194584
"Congressional District 35 (118th Congress), Texas",84.30937077217455
"Congressional District 25 (118th Congress), New York",84.99699994705695
"Congressional District 17 (118th Congress), Pennsylvania",85.21461142315911
"Congressional District 1 (118th Congress), Wisconsin",85.28340987554378
"Congressional District 1 (118th Congress), Virginia",85.39841918911614
"Congressional District 3 (118th Congress), Michigan",85.77418026422637
"Congressional District 3 (118th Congress), Virginia",86.61957053691735
"Congressional District 12 (118th Congress), Pennsylvania",86.65829446740803
"Congressional District 1 (118th Congress), Nevada",86.67756341753038
"Congressional District 15 (118th Congress), Florida",86.700173010208
"Congressional District 3 (118th Congress), Arizona",86.74214661858444
"Congressional District 6 (118th Congress), Maryland",86.9730418003188
"Congressional District 2 (118th Congress), Nebraska",86.99551712588413
"Congressional District 21 (118th Congress), Texas",87.69982896220495
"Congressional District 4 (118th Congress), Texas",88.00863593988944
"Congressional District 2 (118th Congress), Maine",88.03851429914069
"Congressional District 14 (118th Congress), North Carolina",88.24817278561636
"Congressional District 2 (118th Congress), Utah",88.44715936648277
"Congressional District 2 (118th Congress), Texas",88.51468804667392
"Congressional District 1 (118th Congress), Missouri",88.9862348905717
"Congressional District 20 (118th Congress), California",89.10572372187995
"Congressional District 11 (118th Congress), Florida",89.50234633795921
"Congressional District 2 (118th Congress), Virginia",89.79688190577666
"Congressional District 6 (118th Congress), Washington",89.90528349324082
"Congressional District 3 (118th Congress), Washington",90.05254021958514
"Congressional District 11 (118th Congress), Georgia",90.33172200284903
"Congressional District 5 (118th Congress), Wisconsin",90.47502417794648
"Congressional District 20 (118th Congress), New York",90.54186876799042
"Congressional District 4 (118th Congress), Georgia",90.79229042159912
"Congressional District 30 (118th Congress), Texas",92.04200128202342
"Congressional District 10 (118th Congress), Michigan",92.734028274415
"Congressional District 17 (118th Congress), Florida",92.79692882849088
"Congressional District 12 (118th Congress), Texas",92.95305266638638
"Congressional District 12 (118th Congress), Michigan",94.04514873187239
"Congressional District (at Large) (118th Congress), Alaska",94.23608650617872
"Congressional District 23 (118th Congress), California",94.32751454374275
"Congressional District 16 (118th Congress), Florida",94.50444433993567
"Congressional District 26 (118th Congress), New York",94.59122580873978
"Congressional District 6 (118th Congress), Minnesota",94.74761210711328
"Congressional District 7 (118th Congress), Florida",95.1297534948977
"Congressional District 6 (118th Congress), Oregon",95.5
"Congressional District 13 (118th Congress), Michigan",96.45128303967759
"Congressional District 3 (118th Congress), Kansas",96.48678666014327
"Congressional District 3 (118th Congress), Ohio",96.58032926015525
"Congressional District 5 (118th Congress), Oregon",96.63368977742701
"Congressional District 1 (118th Congress), Massachusetts",96.84244937009804
"Congressional District (at Large) (118th Congress), Vermont",98.685966580867
"Congressional District 2 (118th Congress), Wisconsin",99.26172474826336
"Congressional District 5 (118th Congress), Arizona",99.4470210715233
"Congressional District 14 (118th Congress), Illinois",99.4588859780764
"Congressional District 11 (118th Congress), Ohio",99.5627440361102
"Congressional District 5 (118th Congress), California",99.59949799070274
"Congressional District 11 (118th Congress), Michigan",99.61897409630356
"Congressional District 5 (118th Congress), Florida",99.9100595535805
"Congressional District 6 (118th Congress), Pennsylvania",100.19201564995087
"Congressional District 21 (118th Congress), Florida",100.86292678680309
"Congressional District 1 (118th Congress), Utah",101.00193067461632
"Congressional District 7 (118th Congress), Virginia",101.78860447024509
"Congressional District 1 (118th Congress), Arizona",101.95160616684761
"Congressional District 14 (118th Congress), Florida",102.34309942541314
"Congressional District 4 (118th Congress), Arizona",103.00747545688128
"Congressional District 1 (118th Congress), Illinois",103.27182578031629
"Congressional District 2 (118th Congress), North Carolina",103.31529412434541
"Congressional District 3 (118th Congress), Utah",103.61206493454321
"Congressional District 6 (118th Congress), Michigan",103.75080722577536
"Congressional District 13 (118th Congress), Florida",104.1176738118942
"Congressional District 2 (118th Congress), Maryland",104.28604892314216
"Congressional District 9 (118th Congress), California",104.52530794023043
"Congressional District 2 (118th Congress), Washington",104.89976167751765
"Congressional District 4 (118th Congress), Minnesota",105.12549643164593
"Congressional District 7 (118th Congress), Georgia",106.00316033024676
"Congressional District 1 (118th Congress), Maine",106.37631315288192
"Congressional District 2 (118th Congress), New Jersey",106.63118680761272
"Congressional District 5 (118th Congress), Pennsylvania",106.6900651419803
"Congressional District 1 (118th Congress), Pennsylvania",107.19015813030597
"Congressional District 4 (118th Congress), Pennsylvania",107.21324545036401
"Congressional District 7 (118th Congress), California",107.7308683711405
"Congressional District 3 (118th Congress), Nevada",108.1181760852448
"Congressional District 5 (118th Congress), Colorado",108.22961701863312
"Congressional District 10 (118th Congress), Washington",109.09014620945376
"Congressional District 26 (118th Congress), Texas",109.28650419882594
"Congressional District 7 (118th Congress), Colorado",110.33802608348583
"Congressional District 6 (118th Congress), California",110.39850542466597
