GEONAME,Distance
"Congressional District 5 (118th Congress), Virginia",188.25570376485277
"Congressional District 20 (118th Congress), New York",188.28746639115414
"Congressional District 2 (118th Congress), Indiana",188.30831102211076
"Congressional District 5 (118th Congress), Maryland",188.40188427932455
"Congressional District 15 (118th Congress), Ohio",188.60784713261535
"Congressional District 1 (118th Congress), South Carolina",188.70829340545689
"Congressional District 48 (118th Congress), California",188.71595057122224
"Congressional District 9 (118th Congress), North Carolina",188.73672138722765
"Congressional District 6 (118th Congress), Kentucky",188.7821495798795
"Congressional District 31 (118th Congress), Texas",188.80521708893534
"Congressional District 17 (118th Congress), Illinois",188.8549972862778
"Congressional District 4 (118th Congress), North Carolina",188.90359975394858
"Congressional District 2 (118th Congress), Utah",188.93877315151593
"Congressional District 1 (118th Congress), Arizona",188.99238079880362
"Congressional District 49 (118th Congress), California",189.07924264709757
"Congressional District 9 (118th Congress), Illinois",189.15163229536245
"Congressional District 4 (118th Congress), Indiana",189.29020048592056
"Congressional District 1 (118th Congress), Oregon",189.32625280187636
"Congressional District 3 (118th Congress), Kentucky",189.37404785239187
"Congressional District 5 (118th Congress), Missouri",189.42732115510688
"Congressional District 6 (118th Congress), Arizona",189.47089486250917
"Congressional District 20 (118th Congress), California",189.53427130732848
"Congressional District 1 (118th Congress), Iowa",189.55344892668137
"Congressional District 3 (118th Congress), Massachusetts",189.56508117266745
"Congressional District 7 (118th Congress), Virginia",189.6862145755458
"Congressional District 2 (118th Congress), Rhode Island",189.7732594440007
"Congressional District 4 (118th Congress), Pennsylvania",189.80366171388792
"Congressional District 1 (118th Congress), California",189.8242081505939
"Congressional District 2 (118th Congress), Minnesota",189.89755132702476
"Congressional District 1 (118th Congress), Virginia",189.91061055138547
"Congressional District 1 (118th Congress), Minnesota",189.93764766364777
"Congressional District 17 (118th Congress), Pennsylvania",189.93922712278263
"Congressional District 9 (118th Congress), Washington",189.93949036469482
"Congressional District 16 (118th Congress), Florida",189.9643387586207
"Congressional District 5 (118th Congress), Oklahoma",190.23695750300465
"Congressional District 1 (118th Congress), Louisiana",190.2425819841604
"Congressional District 8 (118th Congress), Pennsylvania",190.24584095322558
"Congressional District 5 (118th Congress), Colorado",190.39217420892066
"Congressional District 17 (118th Congress), Florida",190.4647736459422
"Congressional District 1 (118th Congress), Oklahoma",190.50065616684893
"Congressional District 10 (118th Congress), Texas",190.59323177909545
"Congressional District 9 (118th Congress), Ohio",190.60199369366524
"Congressional District 13 (118th Congress), North Carolina",190.63535873494192
"Congressional District 1 (118th Congress), New York",190.65691700014455
"Congressional District 6 (118th Congress), Pennsylvania",190.6789448261134
"Congressional District 11 (118th Congress), Michigan",190.72270446907993
"Congressional District (at Large) (118th Congress), Alaska",190.78293948883373
"Congressional District 15 (118th Congress), Florida",190.90633829184404
"Congressional District 7 (118th Congress), Michigan",190.99732982426744
"Congressional District 12 (118th Congress), North Carolina",191.13688811948361
"Congressional District 10 (118th Congress), Pennsylvania",191.46670728876077
"Congressional District 8 (118th Congress), Florida",191.49151417229953
"Congressional District 14 (118th Congress), Illinois",191.51994674184724
"Congressional District 1 (118th Congress), Ohio",191.5382990422542
"Congressional District 1 (118th Congress), Missouri",191.59840813534962
"Congressional District 41 (118th Congress), California",191.68800171111388
"Congressional District 4 (118th Congress), Texas",191.70464261462214
"Congressional District 2 (118th Congress), Nevada",191.72083872130332
"Congressional District 2 (118th Congress), Idaho",191.76321336481612
"Congressional District 8 (118th Congress), Massachusetts",191.80216369999584
"Congressional District 3 (118th Congress), Florida",191.80815936763483
"Congressional District 14 (118th Congress), North Carolina",191.8834542111435
"Congressional District 4 (118th Congress), Connecticut",192.04400537376844
"Congressional District 2 (118th Congress), Hawaii",192.3399854424451
"Congressional District 4 (118th Congress), Virginia",192.34939563201127
"Congressional District 1 (118th Congress), Utah",192.3719314245194
"Congressional District 8 (118th Congress), New York",192.38887701735774
"Congressional District 4 (118th Congress), Arizona",192.47524516155318
"Congressional District 21 (118th Congress), Texas",192.4977662208058
"Congressional District 3 (118th Congress), Illinois",192.58829144057538
"Congressional District 1 (118th Congress), Washington",192.7398765175489
