GEONAME,Distance
"Congressional District 4 (118th Congress), Arkansas",205.8535401687326
"Congressional District 2 (118th Congress), Oklahoma",206.71502122487374
"Congressional District 3 (118th Congress), Washington",208.57384783332736
"Congressional District 1 (118th Congress), Utah",209.08108474943398
"Congressional District 6 (118th Congress), Washington",209.23756832844333
"Congressional District 1 (118th Congress), Arkansas",210.59349467635508
"Congressional District 3 (118th Congress), Utah",212.18418885487202
"Congressional District 5 (118th Congress), Washington",213.7729402894576
"Congressional District 1 (118th Congress), Hawaii",214.89550949240424
"Congressional District 2 (118th Congress), Ohio",228.13666956453977
"Congressional District 5 (118th Congress), Kentucky",229.51119798388925
"Resident Commissioner District (at Large) (118th Congress), Puerto Rico",230.7582717910671
"Congressional District 34 (118th Congress), Texas",233.98955104875944
