GEONAME,Distance
"Congressional District 1 (118th Congress), Michigan",69.08646756058671
"Congressional District 27 (118th Congress), Florida",69.13819494317161
"Congressional District 7 (118th Congress), Indiana",69.15171725994952
"Congressional District 14 (118th Congress), Pennsylvania",69.23099017058762
"Congressional District 24 (118th Congress), New York",69.29336187543508
"Congressional District 1 (118th Congress), Louisiana",69.3731215961917
"Congressional District 2 (118th Congress), Texas",69.37874314226224
"Congressional District 7 (118th Congress), Arizona",69.4105899701191
"Congressional District 1 (118th Congress), Kentucky",69.50446028853112
"Congressional District 3 (118th Congress), Illinois",69.51697634391185
"Congressional District 33 (118th Congress), California",69.58792998789373
"Congressional District 5 (118th Congress), Virginia",69.6043102113655
"Congressional District 9 (118th Congress), New Jersey",69.77993981080809
"Congressional District 42 (118th Congress), California",69.78846609576685
"Congressional District 3 (118th Congress), Michigan",70.13494136306096
"Congressional District 1 (118th Congress), South Carolina",70.1458480595965
"Congressional District 16 (118th Congress), Pennsylvania",70.19501406795214
"Congressional District 9 (118th Congress), Pennsylvania",70.33676136985552
"Congressional District 4 (118th Congress), Michigan",70.39303942862533
"Congressional District 4 (118th Congress), Kentucky",70.44238780734224
"Congressional District 3 (118th Congress), Kentucky",70.45253721478028
"Congressional District 3 (118th Congress), Louisiana",70.45622754590256
"Congressional District 3 (118th Congress), Virginia",70.47119979112034
"Congressional District 5 (118th Congress), Indiana",70.73301916361268
"Congressional District 15 (118th Congress), Pennsylvania",70.80409592671882
"Congressional District 7 (118th Congress), Texas",70.83029013070609
"Congressional District 3 (118th Congress), Washington",71.01063300661387
"Congressional District 10 (118th Congress), New Jersey",71.18117728725761
"Congressional District 10 (118th Congress), Ohio",71.21699235435318
"Congressional District (at Large) (118th Congress), Alaska",71.28057238827421
"Congressional District 3 (118th Congress), Ohio",71.39852939661992
"Congressional District 11 (118th Congress), Pennsylvania",71.88038675466348
"Congressional District 8 (118th Congress), Ohio",71.91891267253698
"Congressional District 3 (118th Congress), Wisconsin",71.95227585003826
"Congressional District 21 (118th Congress), Florida",72.11996949527918
"Congressional District 39 (118th Congress), California",72.58918652251174
